0,1,2,3
1112.0,1114.0,6.6382860715710255,7.0
1403.0,1505.0,6.644358918403629,4.0
1297.0,1594.0,6.644654147576196,4.0
1202.0,1501.0,6.664617861359152,8.0
1172.0,1523.0,6.665642428602883,5.0
729.0,1302.0,6.667055486731805,4.0
1057.0,1581.0,6.677914287172427,7.0
1415.0,1588.0,6.690261314698221,14.0
590.0,1617.0,6.691688438820685,7.0
1072.0,1096.0,6.722154270256516,4.0
1399.0,1531.0,6.73452243781168,6.0
365.0,1219.0,6.736746011135088,3.0
200.0,1623.0,6.7539167841363135,5.0
1249.0,1365.0,6.764356833104384,5.0
786.0,1519.0,6.771102724057311,3.0
1019.0,1476.0,6.78905431820649,4.0
482.0,1605.0,6.79196943517872,4.0
1420.0,1488.0,6.824111198821713,6.0
1334.0,1548.0,6.833297797295252,8.0
1544.0,1570.0,6.836935161618707,5.0
1136.0,1593.0,6.842428267046766,8.0
1178.0,1332.0,6.843886153420061,4.0
1006.0,1494.0,6.879016527520786,6.0
1430.0,1440.0,6.891758046883358,4.0
426.0,801.0,6.903191917865119,2.0
1109.0,1331.0,6.912953898068992,4.0
1085.0,1291.0,6.920873869063862,4.0
1164.0,1375.0,6.942774039740259,6.0
196.0,202.0,6.95181193078187,2.0
1563.0,1598.0,6.956093950908944,23.0
1095.0,1386.0,6.959018534198915,4.0
1507.0,1638.0,6.977122572675305,7.0
734.0,1627.0,7.001232842875647,5.0
1262.0,1586.0,7.005265979758772,9.0
1583.0,1599.0,7.029147375281314,7.0
1132.0,1611.0,7.0318939749129905,10.0
1543.0,1601.0,7.03430195480995,11.0
1569.0,1602.0,7.053849027749707,5.0
259.0,1468.0,7.056260258173445,5.0
607.0,1463.0,7.0645927263897095,8.0
1367.0,1616.0,7.065252172112395,7.0
1578.0,1584.0,7.071042430875499,13.0
208.0,1550.0,7.086926262962563,3.0
1390.0,1473.0,7.094897357553923,6.0
1464.0,1561.0,7.10783533150719,6.0
1542.0,1629.0,7.109157104780255,18.0
2.0,1634.0,7.14018245877753,8.0
1102.0,1475.0,7.1426629681081355,5.0
1182.0,1515.0,7.1515293141944545,6.0
1373.0,1394.0,7.16650163859199,6.0
1389.0,1670.0,7.175089666992987,8.0
142.0,1606.0,7.1832008583116,5.0
1491.0,1556.0,7.1958446796814295,5.0
1257.0,1648.0,7.210863278399697,8.0
576.0,1641.0,7.21857123927158,5.0
1558.0,1622.0,7.219328213435386,9.0
1467.0,1579.0,7.225939581333042,12.0
1511.0,1656.0,7.235458188134061,6.0
884.0,1547.0,7.264696731107316,5.0
967.0,1576.0,7.26681588815731,6.0
1275.0,1410.0,7.278828032602431,5.0
1166.0,1455.0,7.304065653247368,5.0
1155.0,1589.0,7.315913827934999,9.0
1223.0,1527.0,7.33948068194587,6.0
1207.0,1504.0,7.363868931482659,6.0
1258.0,1435.0,7.378181261237204,5.0
1401.0,1636.0,7.379450755832337,8.0
1603.0,1615.0,7.391595374866134,16.0
1290.0,1662.0,7.392720162978636,13.0
1451.0,1651.0,7.425691720247498,7.0
1596.0,1619.0,7.426590225413386,7.0
1522.0,1639.0,7.426718352572628,13.0
1419.0,1575.0,7.427895030733708,6.0
1324.0,1326.0,7.432240460217953,4.0
1342.0,1635.0,7.436639201350751,7.0
990.0,1293.0,7.4619836460256215,8.0
1165.0,1336.0,7.4663559441531975,4.0
638.0,1286.0,7.5065802428362804,3.0
1474.0,1478.0,7.516667206536318,9.0
1379.0,1607.0,7.548277214590486,6.0
1144.0,1571.0,7.561293234256293,8.0
1067.0,1582.0,7.570870861628896,11.0
1495.0,1533.0,7.571469893238053,6.0
1422.0,1676.0,7.576213024056562,11.0
1.0,1667.0,7.584465677823899,14.0
1644.0,1659.0,7.592543180714739,17.0
1011.0,1196.0,7.6069813292155795,5.0
1618.0,1660.0,7.638462398811243,9.0
1227.0,1562.0,7.660283473592737,6.0
498.0,1668.0,7.69034489200552,4.0
1272.0,1528.0,7.703701963599456,5.0
1117.0,1577.0,7.715901085316374,6.0
1351.0,1546.0,7.719029520839506,8.0
1613.0,1693.0,7.738943640550319,22.0
1116.0,1559.0,7.754217402311711,4.0
1506.0,1597.0,7.77630498557122,11.0
454.0,1650.0,7.787559550115626,3.0
1214.0,1400.0,7.8038887244168285,6.0
1446.0,1610.0,7.80519789043155,7.0
1372.0,1612.0,7.817460425543471,7.0
1643.0,1687.0,7.821922663179914,11.0
1043.0,1192.0,7.8409369955159525,8.0
1283.0,1625.0,7.847655828788106,5.0
1573.0,1632.0,7.864083309746508,10.0
1321.0,1530.0,7.885902118151744,8.0
1339.0,1526.0,7.890873543685773,5.0
1296.0,1654.0,7.891532622239204,4.0
1058.0,1449.0,7.928665924609455,5.0
1620.0,1699.0,7.952184809818873,10.0
1355.0,1708.0,7.957771786257847,9.0
1188.0,1590.0,7.989982498172767,13.0
1539.0,1645.0,8.015842000897408,9.0
1189.0,1681.0,8.03511436587384,12.0
1489.0,1661.0,8.059169217386453,12.0
1270.0,1572.0,8.063529180028953,10.0
1416.0,1514.0,8.081513451415523,6.0
1459.0,1500.0,8.082529584745297,9.0
499.0,1248.0,8.106726265682118,3.0
1633.0,1655.0,8.142183329786807,37.0
1663.0,1672.0,8.167512105154788,13.0
1074.0,1535.0,8.184142231345449,5.0
1397.0,1666.0,8.202590213246777,10.0
1649.0,1669.0,8.24205605648892,10.0
1142.0,1716.0,8.250826625933138,7.0
1406.0,1555.0,8.252501182166252,6.0
1370.0,1469.0,8.27686960834455,8.0
1221.0,1557.0,8.31483621415279,5.0
1513.0,1608.0,8.320170905719452,10.0
972.0,1378.0,8.333039674802418,5.0
1023.0,1289.0,8.350366994301512,4.0
1329.0,1609.0,8.373565136448171,8.0
1574.0,1674.0,8.394351069272414,11.0
1106.0,1728.0,8.404211461930508,7.0
1391.0,1640.0,8.408610424861989,5.0
1447.0,1695.0,8.423923485355909,10.0
1157.0,1705.0,8.534539949543671,9.0
1657.0,1730.0,8.536591418545093,15.0
1151.0,1438.0,8.544197594420954,5.0
1536.0,1537.0,8.549387378748207,7.0
1226.0,1685.0,8.572104299445437,8.0
1538.0,1742.0,8.583824961737943,12.0
1624.0,1711.0,8.602653843719377,28.0
1565.0,1701.0,8.622847902301128,13.0
1637.0,1748.0,8.635468091656222,13.0
1407.0,1746.0,8.66354221160358,8.0
1628.0,1722.0,8.798279016320878,7.0
1479.0,1715.0,8.848668172078433,7.0
1313.0,1696.0,8.91168575810605,9.0
1652.0,1739.0,8.914063683679295,16.0
1697.0,1720.0,8.941694890474931,17.0
1679.0,1767.0,8.999589871528604,36.0
1678.0,1752.0,9.000005894209707,10.0
1295.0,1677.0,9.038047638626661,7.0
1308.0,1630.0,9.0390178887708,8.0
1642.0,1743.0,9.04488538920854,7.0
1343.0,1762.0,9.142449643830588,17.0
1434.0,1688.0,9.14381280864983,12.0
1682.0,1734.0,9.150171067683582,22.0
1481.0,1744.0,9.152780107991198,42.0
1665.0,1738.0,9.156666299565444,20.0
1725.0,1726.0,9.165803546390242,18.0
1349.0,1694.0,9.2136452103699,16.0
1684.0,1750.0,9.220937961599423,11.0
1735.0,1775.0,9.23865023674292,26.0
1664.0,1783.0,9.257360922371438,27.0
1709.0,1773.0,9.311591025781466,20.0
1534.0,1691.0,9.336629963804786,7.0
1524.0,1646.0,9.342022488220472,12.0
1159.0,1700.0,9.358008509023385,10.0
1483.0,1784.0,9.382672203940707,46.0
1317.0,1723.0,9.386072164764968,9.0
1724.0,1790.0,9.440977480572524,34.0
1232.0,1712.0,9.454458985220928,7.0
1741.0,1769.0,9.461862235977188,19.0
1197.0,1621.0,9.47533570009378,7.0
1647.0,1753.0,9.476590527991297,14.0
1392.0,1496.0,9.488950707652025,6.0
1675.0,1759.0,9.502093719870029,11.0
1689.0,1727.0,9.568780150208982,14.0
1359.0,1754.0,9.584167721393051,8.0
1387.0,1786.0,9.661687730289866,21.0
1764.0,1782.0,9.680592918250742,19.0
1551.0,1698.0,9.761698276938649,12.0
1719.0,1774.0,9.766814077630393,38.0
1749.0,1755.0,9.779688440478536,11.0
1510.0,1714.0,9.848939707448917,9.0
1671.0,1731.0,9.8744295246045,23.0
1169.0,1781.0,9.885343180980348,19.0
1658.0,1803.0,9.948624177078877,16.0
1673.0,1779.0,9.95521934032378,13.0
1721.0,1729.0,10.020164650659456,21.0
1423.0,1777.0,10.04314627485139,13.0
1104.0,1509.0,10.064113560575022,5.0
1780.0,1802.0,10.090138448937093,13.0
1492.0,1763.0,10.132218512246762,8.0
1560.0,1810.0,10.136630633247275,16.0
1787.0,1800.0,10.191805376914916,23.0
1686.0,1770.0,10.216377611260587,13.0
1486.0,1792.0,10.384622133763788,11.0
1707.0,1807.0,10.414906485332144,30.0
1692.0,1771.0,10.427623136378703,15.0
1757.0,1785.0,10.532362269497668,31.0
1680.0,1747.0,10.548388240497836,15.0
1083.0,1740.0,10.569363541106584,13.0
1591.0,1823.0,10.632517865317862,17.0
1432.0,1796.0,10.647055482974837,12.0
1402.0,1776.0,10.69594734661558,40.0
1710.0,1812.0,10.745745344420737,37.0
1311.0,1626.0,10.830037744129987,11.0
1346.0,1592.0,10.830726928464907,7.0
1580.0,1765.0,10.879897111255502,13.0
1760.0,1822.0,10.881450217629233,33.0
1042.0,1778.0,10.89003784332696,10.0
1745.0,1814.0,10.896056910826431,29.0
1798.0,1799.0,10.941434170366845,26.0
1690.0,1832.0,11.053772155189776,46.0
1806.0,1809.0,11.074218676111116,59.0
1703.0,1732.0,11.199186307568354,7.0
1797.0,1828.0,11.248428625733142,49.0
1793.0,1833.0,11.25063810493432,49.0
1713.0,1820.0,11.329090733960962,17.0
193.0,1821.0,11.344581381569702,17.0
1683.0,1761.0,11.42408019373801,15.0
1553.0,1788.0,11.454941701004408,15.0
1704.0,1751.0,11.469553582124247,17.0
1706.0,1795.0,11.47618380053299,54.0
1772.0,1813.0,11.485126354209179,26.0
1835.0,1844.0,11.535660470288217,56.0
1718.0,1789.0,11.561121626805202,34.0
1758.0,1839.0,11.651105308414932,36.0
1791.0,1819.0,11.656961437679405,33.0
1499.0,1794.0,11.744131150613207,14.0
1564.0,1818.0,11.776206310677276,10.0
1604.0,1846.0,11.810499195143098,20.0
1831.0,1849.0,11.816961298755688,27.0
1766.0,1808.0,11.998820386092753,24.0
1805.0,1825.0,12.10596825719089,38.0
1801.0,1837.0,12.115191209462962,47.0
1811.0,1817.0,12.118498988096855,22.0
1364.0,1702.0,12.155474636045218,7.0
1260.0,1614.0,12.51436559772427,10.0
1737.0,1856.0,12.546638879174289,42.0
1841.0,1845.0,12.850143629653127,95.0
1824.0,1840.0,12.85379786442311,37.0
1717.0,1852.0,12.902265418798514,32.0
1187.0,1851.0,12.99728277286858,60.0
1631.0,1854.0,13.118236046268045,38.0
1842.0,1865.0,13.170451206389227,66.0
1733.0,1863.0,13.197063797153364,52.0
1830.0,1859.0,13.254085010783367,37.0
1834.0,1866.0,13.376315116993611,21.0
1004.0,1850.0,13.426397803482587,19.0
1768.0,1816.0,13.523408255839566,34.0
1497.0,1815.0,13.637894189367735,22.0
1600.0,1860.0,14.024371045261065,32.0
1836.0,1871.0,14.07182385889667,73.0
1858.0,1874.0,14.238760660420263,62.0
1848.0,1864.0,14.360838562332445,37.0
1869.0,1873.0,14.410142008063994,103.0
1251.0,1385.0,14.568268770256873,9.0
1756.0,1878.0,14.627238798848625,42.0
1872.0,1882.0,14.790314771733254,100.0
1653.0,1827.0,15.188778364842403,37.0
1826.0,1843.0,15.421594913824277,22.0
1847.0,1880.0,15.554517492959892,49.0
1853.0,1875.0,15.729518927719045,93.0
1829.0,1868.0,15.814998874846253,108.0
1876.0,1886.0,16.072093499022866,63.0
1804.0,1881.0,16.555956527854324,87.0
1867.0,1883.0,16.954133659005716,79.0
1857.0,1879.0,17.004234825556303,36.0
1887.0,1896.0,17.204954956907887,136.0
1884.0,1890.0,18.881527630526683,152.0
1855.0,1861.0,18.882687910869464,60.0
1862.0,1892.0,18.904635877378986,146.0
1870.0,1889.0,18.97866849485108,54.0
1888.0,1893.0,19.13142344525153,100.0
1894.0,1902.0,21.317075564673946,187.0
1838.0,1900.0,21.439364954297023,156.0
1885.0,1898.0,24.347409863461767,161.0
1891.0,1895.0,24.666946266786322,172.0
1736.0,1901.0,24.920112580063684,67.0
1897.0,1905.0,25.535313010232013,297.0
1877.0,1907.0,26.765352637572594,86.0
1899.0,1906.0,29.362377654793917,232.0
1903.0,1904.0,30.18823883107202,343.0
1908.0,1910.0,56.837171200323596,529.0
1909.0,1912.0,98.81603764593433,615.0
1911.0,1913.0,125.20274492325335,958.0
