Component,Explained_Variance,Explained_Variance_Ratio,Cumulative_Variance_Ratio
PC39,5.205148422264402,0.0054311546778528594,0.6679649826637867
PC40,5.1463818692935535,0.005369836495703874,0.6733348191594906
PC41,4.985787891072713,0.005202269566715194,0.6785370887262058
PC42,4.763722633996822,0.004970562291165183,0.683507651017371
PC43,4.5664985184610245,0.0047647747533697375,0.6882724257707408
PC44,4.5145570196965235,0.0047105779675907095,0.6929830037383314
PC45,4.43037087452713,0.0046227364808443545,0.6976057402191758
PC46,4.264476498168241,0.004449639011742964,0.7020553792309188
PC47,4.21192908712664,0.0043948100051258016,0.7064501892360445
PC48,4.141421332297387,0.004321240821041093,0.7107714300570857
PC49,4.003726216664409,0.004177567017583592,0.7149489970746692
PC50,3.960077880252764,0.004132023481213216,0.7190810205558824
PC51,3.948765943249611,0.004120220382706465,0.7232012409385888
PC52,3.908924734155864,0.004078649278179403,0.7272798902167682
PC53,3.741872890683627,0.0039043440850292177,0.7311842343017975
PC54,3.6324406067491797,0.0037901602784241144,0.7349743945802216
PC55,3.5956259732225853,0.0037517471626258873,0.7387261417428476
PC56,3.530608698942119,0.003683906854395833,0.7424100485972434
PC57,3.4448852729680426,0.003594461338492919,0.7460045099357363
PC58,3.3559228993634886,0.003501636240655445,0.7495061461763918
PC59,3.200497178611434,0.0033394619735950745,0.7528456081499868
